,roc,avg_roc,std_roc,pos_f1,avg_pos_f1,std_pos_f1,weight_f1,avg_weight_f1,std_weight_f1,gmean,avg_gmean,std_gmean
KS,"[0.5994, 0.5776, 0.5776, 0.5776, 0.5994, 0.5994, 0.5776, 0.5776, 0.5994, 0.5994, 0.528, 0.528, 0.5062, 0.4348, 0.5062, 0.5062, 0.5062, 0.5062, 0.4348, 0.5062, 0.7143, 0.6429, 0.764, 0.7143, 0.6429, 0.7857, 0.7857, 0.7857, 0.7857, 0.7143, 0.7857, 0.764, 0.764, 0.7857, 0.7857, 0.7143, 0.764, 0.764, 0.7857, 0.7857, 0.5714, 0.5714, 0.6429, 0.5714, 0.5714, 0.5714, 0.5714, 0.6429, 0.5714, 0.5714]",0.634782,0.10684246663195303,"[0.36, 0.33, 0.33, 0.33, 0.36, 0.36, 0.33, 0.33, 0.36, 0.36, 0.2, 0.2, 0.18, 0.0, 0.18, 0.18, 0.18, 0.18, 0.0, 0.18, 0.6, 0.44, 0.67, 0.6, 0.44, 0.73, 0.73, 0.73, 0.73, 0.6, 0.73, 0.67, 0.67, 0.73, 0.73, 0.6, 0.67, 0.67, 0.73, 0.73, 0.25, 0.25, 0.44, 0.25, 0.25, 0.25, 0.25, 0.44, 0.25, 0.25]",0.42019999999999996,0.2187920473874679,"[0.742, 0.7167, 0.7167, 0.7167, 0.742, 0.742, 0.7167, 0.7167, 0.742, 0.742, 0.6907, 0.6907, 0.6683, 0.6133, 0.6683, 0.6683, 0.6683, 0.6683, 0.6133, 0.6683, 0.8453, 0.7952, 0.8583, 0.8453, 0.7952, 0.8894, 0.8894, 0.8894, 0.8894, 0.8453, 0.8894, 0.8583, 0.8583, 0.8894, 0.8894, 0.8453, 0.8583, 0.8583, 0.8894, 0.8894, 0.7365, 0.7365, 0.7952, 0.7365, 0.7365, 0.7365, 0.7365, 0.7952, 0.7365, 0.7365]",0.773228,0.08280552648223426,"[0.5108, 0.4984, 0.4984, 0.4984, 0.5108, 0.5108, 0.4984, 0.4984, 0.5108, 0.5108, 0.3612, 0.3612, 0.3525, 0.0, 0.3525, 0.3525, 0.3525, 0.3525, 0.0, 0.3525, 0.6547, 0.5345, 0.7393, 0.6547, 0.5345, 0.7559, 0.7559, 0.7559, 0.7559, 0.6547, 0.7559, 0.7393, 0.7393, 0.7559, 0.7559, 0.6547, 0.7393, 0.7393, 0.7559, 0.7559, 0.378, 0.378, 0.5345, 0.378, 0.378, 0.378, 0.378, 0.5345, 0.378, 0.378]",0.5232760000000001,0.18643083817866613
DES,"[0.6429, 0.6429, 0.6429, 0.6429, 0.6429, 0.6429, 0.6429, 0.6429, 0.6429, 0.6429, 0.5, 0.4565, 0.5714, 0.5, 0.4783, 0.5714, 0.5, 0.5, 0.5, 0.5, 0.5714, 0.7143, 0.7143, 0.6429, 0.7143, 0.5714, 0.6211, 0.6429, 0.6429, 0.6429, 0.7143, 0.7143, 0.6429, 0.7143, 0.6429, 0.7143, 0.6211, 0.6429, 0.7143, 0.7143, 0.5714, 0.5714, 0.5714, 0.5714, 0.5714, 0.5714, 0.5714, 0.5714, 0.5714, 0.5714]",0.6106920000000001,0.07083733998393786,"[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.6, 0.6, 0.44, 0.6, 0.25, 0.4, 0.44, 0.44, 0.44, 0.6, 0.6, 0.44, 0.6, 0.44, 0.6, 0.4, 0.44, 0.6, 0.6, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]",0.3436,0.19095297850518067,"[0.7952, 0.7952, 0.7952, 0.7952, 0.7952, 0.7952, 0.7952, 0.7952, 0.7952, 0.7952, 0.6654, 0.6314, 0.7365, 0.6654, 0.6487, 0.7365, 0.6654, 0.6654, 0.6654, 0.6654, 0.7365, 0.8453, 0.8453, 0.7952, 0.8453, 0.7365, 0.768, 0.7952, 0.7952, 0.7952, 0.8453, 0.8453, 0.7952, 0.8453, 0.7952, 0.8453, 0.768, 0.7952, 0.8453, 0.8453, 0.7365, 0.7365, 0.7365, 0.7365, 0.7365, 0.7365, 0.7365, 0.7365, 0.7365, 0.7365]",0.7649119999999999,0.0592996142989143,"[0.5345, 0.5345, 0.5345, 0.5345, 0.5345, 0.5345, 0.5345, 0.5345, 0.5345, 0.5345, 0.0, 0.0, 0.378, 0.0, 0.0, 0.378, 0.0, 0.0, 0.0, 0.0, 0.378, 0.6547, 0.6547, 0.5345, 0.6547, 0.378, 0.5228, 0.5345, 0.5345, 0.5345, 0.6547, 0.6547, 0.5345, 0.6547, 0.5345, 0.6547, 0.5228, 0.5345, 0.6547, 0.6547, 0.378, 0.378, 0.378, 0.378, 0.378, 0.378, 0.378, 0.378, 0.378, 0.378]",0.42632800000000004,0.20850230506159875
