,roc,avg_roc,std_roc,pos_f1,avg_pos_f1,std_pos_f1,weight_f1,avg_weight_f1,std_weight_f1,gmean,avg_gmean,std_gmean
KS,"[0.8441, 0.8416, 0.8441, 0.8416, 0.8391, 0.8391, 0.8441, 0.8416, 0.8441, 0.8391, 0.9016, 0.8808, 0.8808, 0.8833, 0.8808, 0.8808, 0.8808, 0.8808, 0.8808, 0.8808, 0.8858, 0.8858, 0.8858, 0.8858, 0.8858, 0.8858, 0.8833, 0.8833, 0.8858, 0.8858, 0.8808, 0.9016, 0.8808, 0.9016, 0.8808, 0.8808, 0.9016, 0.8808, 0.8599, 0.8808, 0.8308, 0.8308, 0.8308, 0.8308, 0.8308, 0.8308, 0.8308, 0.8308, 0.8308, 0.8308]",0.865206,0.024674532700742293,"[0.76, 0.74, 0.76, 0.74, 0.72, 0.72, 0.76, 0.74, 0.76, 0.72, 0.8, 0.78, 0.78, 0.79, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.79, 0.79, 0.81, 0.81, 0.78, 0.8, 0.78, 0.8, 0.78, 0.78, 0.8, 0.78, 0.75, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78]",0.7788,0.023292917378465085,"[0.9492, 0.9452, 0.9492, 0.9452, 0.9412, 0.9412, 0.9492, 0.9452, 0.9492, 0.9412, 0.9559, 0.9511, 0.9511, 0.9552, 0.9511, 0.9511, 0.9511, 0.9511, 0.9511, 0.9511, 0.9593, 0.9593, 0.9593, 0.9593, 0.9593, 0.9593, 0.9552, 0.9552, 0.9593, 0.9593, 0.9511, 0.9559, 0.9511, 0.9559, 0.9511, 0.9511, 0.9559, 0.9511, 0.9462, 0.9511, 0.9565, 0.9565, 0.9565, 0.9565, 0.9565, 0.9565, 0.9565, 0.9565, 0.9565, 0.9565]",0.952924,0.004985320852262173,"[0.8331, 0.831, 0.8331, 0.831, 0.8288, 0.8288, 0.8331, 0.831, 0.8331, 0.8288, 0.899, 0.8762, 0.8762, 0.8785, 0.8762, 0.8762, 0.8762, 0.8762, 0.8762, 0.8762, 0.8808, 0.8808, 0.8808, 0.8808, 0.8808, 0.8808, 0.8785, 0.8785, 0.8808, 0.8808, 0.8762, 0.899, 0.8762, 0.899, 0.8762, 0.8762, 0.899, 0.8762, 0.8529, 0.8762, 0.8144, 0.8144, 0.8144, 0.8144, 0.8144, 0.8144, 0.8144, 0.8144, 0.8144, 0.8144]",0.8570679999999998,0.029325063955599487
DES,"[0.8208, 0.7791, 0.8024, 0.8024, 0.8208, 0.7974, 0.8233, 0.7949, 0.7999, 0.8024, 0.8441, 0.8208, 0.8416, 0.8858, 0.8441, 0.8416, 0.8208, 0.8233, 0.8183, 0.8441, 0.8075, 0.8491, 0.7892, 0.7866, 0.81, 0.8283, 0.8075, 0.7866, 0.8075, 0.81, 0.8208, 0.7791, 0.7999, 0.7766, 0.7766, 0.7999, 0.7816, 0.8208, 0.7583, 0.7583, 0.8542, 0.8517, 0.875, 0.8542, 0.8725, 0.8542, 0.8333, 0.8333, 0.8542, 0.8333]",0.8179599999999999,0.029349057906515503,"[0.71, 0.65, 0.7, 0.7, 0.71, 0.67, 0.73, 0.65, 0.68, 0.7, 0.76, 0.71, 0.74, 0.81, 0.76, 0.74, 0.71, 0.73, 0.7, 0.76, 0.73, 0.79, 0.72, 0.7, 0.75, 0.76, 0.73, 0.7, 0.73, 0.75, 0.71, 0.65, 0.68, 0.64, 0.64, 0.68, 0.67, 0.71, 0.62, 0.62, 0.83, 0.81, 0.86, 0.83, 0.84, 0.83, 0.8, 0.8, 0.83, 0.8]",0.7306,0.06113624129761331,"[0.94, 0.9292, 0.9387, 0.9387, 0.94, 0.9307, 0.944, 0.9269, 0.9347, 0.9387, 0.9492, 0.94, 0.9452, 0.9593, 0.9492, 0.9452, 0.94, 0.944, 0.936, 0.9492, 0.9469, 0.9575, 0.9455, 0.9413, 0.9511, 0.9523, 0.9469, 0.9413, 0.9469, 0.9511, 0.94, 0.9292, 0.9347, 0.9253, 0.9253, 0.9347, 0.9332, 0.94, 0.9237, 0.9237, 0.9662, 0.9618, 0.9714, 0.9662, 0.967, 0.9662, 0.9609, 0.9609, 0.9662, 0.9609]",0.9451440000000001,0.012745809664356358,"[0.8062, 0.7541, 0.7826, 0.7826, 0.8062, 0.7786, 0.8082, 0.7765, 0.7806, 0.7826, 0.8331, 0.8062, 0.831, 0.8808, 0.8331, 0.831, 0.8062, 0.8082, 0.8041, 0.8331, 0.7866, 0.8374, 0.7618, 0.7599, 0.7886, 0.8124, 0.7866, 0.7599, 0.7866, 0.7886, 0.8062, 0.7541, 0.7806, 0.7522, 0.7522, 0.7806, 0.756, 0.8062, 0.7267, 0.7267, 0.8416, 0.8395, 0.866, 0.8416, 0.8638, 0.8416, 0.8165, 0.8165, 0.8416, 0.8165]",0.8004019999999998,0.03503599001027373
