,roc,avg_roc,std_roc,pos_f1,avg_pos_f1,std_pos_f1,weight_f1,avg_weight_f1,std_weight_f1,gmean,avg_gmean,std_gmean
KS,"[0.454, 0.4655, 0.4598, 0.4598, 0.4598, 0.4598, 0.4713, 0.4655, 0.4655, 0.4713, 0.4655, 0.4655, 0.4655, 0.4655, 0.477, 0.477, 0.4713, 0.4655, 0.4713, 0.477, 0.477, 0.4828, 0.4828, 0.477, 0.4828, 0.4885, 0.4828, 0.477, 0.4943, 0.4885, 0.4655, 0.4713, 0.4598, 0.4655, 0.4713, 0.4598, 0.4655, 0.477, 0.4598, 0.4598, 0.454, 0.454, 0.4598, 0.454, 0.4598, 0.4598, 0.454, 0.454, 0.454, 0.4598]",0.46770800000000007,0.010280133073068652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.8453, 0.8568, 0.8511, 0.8511, 0.8511, 0.8511, 0.8624, 0.8568, 0.8568, 0.8624, 0.8568, 0.8568, 0.8568, 0.8568, 0.868, 0.868, 0.8624, 0.8568, 0.8624, 0.868, 0.868, 0.8735, 0.8735, 0.868, 0.8735, 0.879, 0.8735, 0.868, 0.8844, 0.879, 0.8568, 0.8624, 0.8511, 0.8568, 0.8624, 0.8511, 0.8568, 0.868, 0.8511, 0.8511, 0.8453, 0.8453, 0.8511, 0.8453, 0.8511, 0.8511, 0.8453, 0.8453, 0.8453, 0.8511]",0.858838,0.010037128872341934,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
DES,"[0.4828, 0.4828, 0.477, 0.477, 0.4828, 0.477, 0.477, 0.477, 0.4828, 0.4713, 0.4943, 0.4885, 0.4885, 0.4828, 0.4943, 0.4828, 0.4943, 0.4943, 0.4885, 0.4885, 0.4885, 0.4885, 0.4943, 0.4885, 0.4885, 0.4885, 0.4885, 0.4885, 0.4885, 0.4885, 0.4885, 0.4943, 0.4943, 0.4885, 0.4828, 0.4943, 0.4943, 0.4885, 0.5, 0.4885, 0.4885, 0.4828, 0.4885, 0.4885, 0.4828, 0.4885, 0.4885, 0.4828, 0.4828, 0.477]",0.48679600000000006,0.005893316892888085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.8735, 0.8735, 0.868, 0.868, 0.8735, 0.868, 0.868, 0.868, 0.8735, 0.8624, 0.8844, 0.879, 0.879, 0.8735, 0.8844, 0.8735, 0.8844, 0.8844, 0.879, 0.879, 0.879, 0.879, 0.8844, 0.879, 0.879, 0.879, 0.879, 0.879, 0.879, 0.879, 0.879, 0.8844, 0.8844, 0.879, 0.8735, 0.8844, 0.8844, 0.879, 0.8897, 0.879, 0.879, 0.8735, 0.879, 0.879, 0.8735, 0.879, 0.879, 0.8735, 0.8735, 0.868]",0.877324,0.005604982069552036,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0
