,roc,avg_roc,std_roc,pos_f1,avg_pos_f1,std_pos_f1,weight_f1,avg_weight_f1,std_weight_f1,gmean,avg_gmean,std_gmean
KS,"[0.6533, 0.6539, 0.6496, 0.6496, 0.6539, 0.6514, 0.6505, 0.6562, 0.651, 0.6536, 0.64, 0.644, 0.6456, 0.6454, 0.6437, 0.6512, 0.6463, 0.6434, 0.6496, 0.6463, 0.6551, 0.6539, 0.6496, 0.6584, 0.6544, 0.656, 0.6545, 0.6546, 0.6522, 0.6549, 0.6456, 0.6438, 0.6461, 0.6474, 0.648, 0.647, 0.6452, 0.6454, 0.6425, 0.6502, 0.6665, 0.6664, 0.6677, 0.6614, 0.6653, 0.6687, 0.6598, 0.6622, 0.6661, 0.6661]",0.65267,0.0074711511830507105,"[0.46, 0.47, 0.46, 0.46, 0.47, 0.46, 0.46, 0.47, 0.46, 0.47, 0.44, 0.45, 0.45, 0.45, 0.45, 0.46, 0.45, 0.45, 0.46, 0.45, 0.47, 0.47, 0.46, 0.48, 0.47, 0.47, 0.47, 0.47, 0.46, 0.47, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.44, 0.46, 0.49, 0.49, 0.49, 0.48, 0.49, 0.49, 0.48, 0.48, 0.49, 0.49]",0.4642,0.014434680460612893,"[0.7935, 0.7948, 0.7926, 0.7926, 0.7953, 0.7931, 0.7922, 0.7969, 0.7932, 0.7951, 0.7862, 0.7888, 0.7888, 0.7899, 0.789, 0.7938, 0.7904, 0.7887, 0.7926, 0.7891, 0.798, 0.7966, 0.7933, 0.7996, 0.7975, 0.7989, 0.7967, 0.7975, 0.7957, 0.7974, 0.7882, 0.7882, 0.7889, 0.7901, 0.79, 0.7907, 0.7893, 0.7887, 0.787, 0.7918, 0.8016, 0.8014, 0.8024, 0.7977, 0.7997, 0.8023, 0.7975, 0.7977, 0.8004, 0.8031]",0.7940900000000001,0.004596357253303968,"[0.5872, 0.5865, 0.5788, 0.5788, 0.5861, 0.583, 0.5819, 0.5895, 0.5817, 0.5853, 0.5635, 0.5702, 0.5743, 0.5721, 0.569, 0.5814, 0.5737, 0.5688, 0.5788, 0.5758, 0.5848, 0.5841, 0.5778, 0.5908, 0.5838, 0.5858, 0.5854, 0.5845, 0.581, 0.5851, 0.5753, 0.5706, 0.5757, 0.577, 0.5789, 0.5752, 0.5725, 0.5742, 0.5694, 0.5818, 0.6078, 0.6077, 0.6094, 0.6008, 0.6075, 0.6119, 0.5975, 0.6027, 0.6084, 0.6048]",0.584372,0.01232095840428009
DES,"[0.6511, 0.6524, 0.654, 0.6542, 0.6504, 0.6552, 0.649, 0.6527, 0.6534, 0.6547, 0.64, 0.6425, 0.6427, 0.6448, 0.6424, 0.6427, 0.6438, 0.6416, 0.645, 0.6396, 0.6588, 0.66, 0.6594, 0.6599, 0.661, 0.6562, 0.6602, 0.6613, 0.6607, 0.6586, 0.647, 0.644, 0.6515, 0.645, 0.643, 0.6437, 0.6481, 0.6443, 0.6429, 0.6432, 0.6639, 0.6636, 0.6613, 0.6632, 0.663, 0.6624, 0.6644, 0.6608, 0.6697, 0.6652]",0.65277,0.008365410928340578,"[0.46, 0.46, 0.47, 0.47, 0.46, 0.47, 0.46, 0.46, 0.47, 0.47, 0.44, 0.44, 0.44, 0.45, 0.44, 0.44, 0.45, 0.44, 0.45, 0.44, 0.48, 0.48, 0.48, 0.48, 0.48, 0.47, 0.48, 0.48, 0.48, 0.48, 0.45, 0.45, 0.46, 0.45, 0.44, 0.45, 0.45, 0.45, 0.44, 0.44, 0.49, 0.49, 0.48, 0.48, 0.48, 0.48, 0.49, 0.48, 0.5, 0.49]",0.46419999999999995,0.017560182231400667,"[0.7949, 0.7952, 0.7957, 0.7959, 0.7931, 0.7978, 0.7925, 0.7947, 0.7958, 0.7968, 0.7879, 0.7895, 0.7884, 0.7901, 0.7893, 0.789, 0.7898, 0.788, 0.7913, 0.7879, 0.8015, 0.8021, 0.802, 0.8023, 0.8027, 0.8002, 0.802, 0.8024, 0.8039, 0.8016, 0.7919, 0.7892, 0.7941, 0.7911, 0.7885, 0.7897, 0.7927, 0.7895, 0.789, 0.7887, 0.8019, 0.8027, 0.8011, 0.8021, 0.8015, 0.8021, 0.8034, 0.8001, 0.8057, 0.8034]",0.7958540000000001,0.005763443762196346,"[0.5792, 0.5821, 0.5856, 0.5857, 0.5804, 0.5853, 0.5774, 0.5838, 0.5837, 0.5855, 0.5608, 0.5651, 0.5673, 0.5702, 0.565, 0.5662, 0.568, 0.5651, 0.5687, 0.5595, 0.5891, 0.5913, 0.59, 0.5908, 0.5929, 0.5844, 0.592, 0.5941, 0.5902, 0.5884, 0.5731, 0.5697, 0.5815, 0.5693, 0.5681, 0.5679, 0.5748, 0.5699, 0.5669, 0.5682, 0.601, 0.5994, 0.5961, 0.5992, 0.5995, 0.5972, 0.6004, 0.5962, 0.6098, 0.6023]",0.581966,0.01300793004286231
