,roc,avg_roc,std_roc,pos_f1,avg_pos_f1,std_pos_f1,weight_f1,avg_weight_f1,std_weight_f1,gmean,avg_gmean,std_gmean
KS,"[0.9473, 0.9381, 0.9381, 0.9473, 0.9317, 0.9381, 0.9381, 0.9473, 0.9473, 0.9381, 0.9688, 0.9688, 0.9688, 0.9688, 0.9688, 0.9595, 0.9844, 0.9688, 0.9688, 0.9844, 0.941, 0.9502, 0.941, 0.941, 0.9317, 0.9502, 0.941, 0.9317, 0.9595, 0.941, 0.9844, 1.0, 1.0, 0.9844, 1.0, 1.0, 0.9844, 0.9595, 1.0, 0.9688, 0.9282, 0.9126, 0.9219, 0.9375, 0.9375, 0.9126, 0.897, 0.9126, 0.8814, 0.9375]",0.9521979999999999,0.027153382772685995,"[0.93, 0.91, 0.91, 0.93, 0.91, 0.91, 0.91, 0.93, 0.93, 0.91, 0.97, 0.97, 0.97, 0.97, 0.97, 0.95, 0.98, 0.97, 0.97, 0.98, 0.92, 0.94, 0.92, 0.92, 0.91, 0.94, 0.92, 0.91, 0.95, 0.92, 0.98, 1.0, 1.0, 0.98, 1.0, 1.0, 0.98, 0.95, 1.0, 0.97, 0.92, 0.9, 0.92, 0.93, 0.93, 0.9, 0.88, 0.9, 0.86, 0.93]",0.9411999999999999,0.03433016166580051,"[0.9423, 0.9309, 0.9309, 0.9423, 0.9306, 0.9309, 0.9309, 0.9423, 0.9423, 0.9309, 0.9766, 0.9766, 0.9766, 0.9766, 0.9766, 0.965, 0.9883, 0.9766, 0.9766, 0.9883, 0.942, 0.9535, 0.942, 0.942, 0.9306, 0.9535, 0.942, 0.9306, 0.965, 0.942, 0.9883, 1.0, 1.0, 0.9883, 1.0, 1.0, 0.9883, 0.965, 1.0, 0.9766, 0.9412, 0.9292, 0.9407, 0.9528, 0.9528, 0.9292, 0.917, 0.9292, 0.9046, 0.9528]",0.956626,0.02535549494685521,"[0.9471, 0.9376, 0.9376, 0.9471, 0.9317, 0.9376, 0.9376, 0.9471, 0.9471, 0.9376, 0.9682, 0.9682, 0.9682, 0.9682, 0.9682, 0.9592, 0.9843, 0.9682, 0.9682, 0.9843, 0.941, 0.9501, 0.941, 0.941, 0.9317, 0.9501, 0.941, 0.9317, 0.9592, 0.941, 0.9843, 1.0, 1.0, 0.9843, 1.0, 1.0, 0.9843, 0.9592, 1.0, 0.9682, 0.9267, 0.91, 0.9186, 0.9354, 0.9354, 0.91, 0.893, 0.91, 0.8757, 0.9354]",0.951432,0.027976314553564762
DES,"[0.9381, 0.9381, 0.9381, 0.9381, 0.9225, 0.9225, 0.9381, 0.9225, 0.9381, 0.9317, 0.9531, 0.9531, 0.9531, 0.9531, 0.9688, 0.9531, 0.9531, 0.9531, 0.9531, 0.9688, 0.941, 0.9502, 0.941, 0.9502, 0.9502, 0.941, 0.9502, 0.941, 0.9595, 0.9502, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9844, 0.9844, 1.0, 1.0, 1.0, 0.897, 0.9126, 0.9126, 0.9126, 0.9126, 0.9126, 0.9439, 0.9126, 0.9126, 0.9282]",0.9495039999999999,0.027857515754280752,"[0.91, 0.91, 0.91, 0.91, 0.9, 0.9, 0.91, 0.9, 0.91, 0.91, 0.95, 0.95, 0.95, 0.95, 0.97, 0.95, 0.95, 0.95, 0.95, 0.97, 0.92, 0.94, 0.92, 0.94, 0.94, 0.92, 0.94, 0.92, 0.95, 0.94, 1.0, 1.0, 1.0, 0.98, 1.0, 0.98, 0.98, 1.0, 1.0, 1.0, 0.88, 0.9, 0.9, 0.9, 0.9, 0.9, 0.94, 0.9, 0.9, 0.92]",0.9384,0.03477700389625304,"[0.9309, 0.9309, 0.9309, 0.9309, 0.9193, 0.9193, 0.9309, 0.9193, 0.9309, 0.9306, 0.9647, 0.9647, 0.9647, 0.9647, 0.9766, 0.9647, 0.9647, 0.9647, 0.9647, 0.9766, 0.942, 0.9535, 0.942, 0.9535, 0.9535, 0.942, 0.9535, 0.942, 0.965, 0.9535, 1.0, 1.0, 1.0, 0.9883, 1.0, 0.9883, 0.9883, 1.0, 1.0, 1.0, 0.917, 0.9292, 0.9292, 0.9292, 0.9292, 0.9292, 0.9532, 0.9292, 0.9292, 0.9412]",0.9545180000000001,0.02613962272107231,"[0.9376, 0.9376, 0.9376, 0.9376, 0.9223, 0.9223, 0.9376, 0.9223, 0.9376, 0.9317, 0.952, 0.952, 0.952, 0.952, 0.9682, 0.952, 0.952, 0.952, 0.952, 0.9682, 0.941, 0.9501, 0.941, 0.9501, 0.9501, 0.941, 0.9501, 0.941, 0.9592, 0.9501, 1.0, 1.0, 1.0, 0.9843, 1.0, 0.9843, 0.9843, 1.0, 1.0, 1.0, 0.893, 0.91, 0.91, 0.91, 0.91, 0.91, 0.9431, 0.91, 0.91, 0.9267]",0.9487199999999999,0.028512993529266607
